lane	family	plane	corpus	mode	cwd	artifact	status_artifact	command	notes
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	apache_builds	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/apache_builds__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/apache_builds__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 31429 apache_builds track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-apache_builds-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-apache_builds-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	apache_builds	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/apache_builds__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/apache_builds__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 31429 apache_builds track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-apache_builds-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-apache_builds-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	canada	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/canada__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/canada__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 1777 canada track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-canada-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-canada-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	canada	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/canada__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/canada__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 1777 canada track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-canada-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-canada-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	citm_catalog	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/citm_catalog__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/citm_catalog__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 2316 citm_catalog track1"	status=PASS rc=0 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-citm_catalog-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-citm_catalog-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	citm_catalog	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/citm_catalog__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/citm_catalog__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 2316 citm_catalog track2"	status=PASS rc=0 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-citm_catalog-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-citm_catalog-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	distinct_values	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/distinct_values__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/distinct_values__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 26037 distinct_values track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-distinct_values-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-distinct_values-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	distinct_values	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/distinct_values__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/distinct_values__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 26037 distinct_values track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-distinct_values-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-distinct_values-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	github_events	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/github_events__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/github_events__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 61414 github_events track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-github_events-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-github_events-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	github_events	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/github_events__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/github_events__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 61414 github_events track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-github_events-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-github_events-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	gsoc-2018	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/gsoc-2018__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/gsoc-2018__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 1202 gsoc-2018 track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-gsoc-2018-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-gsoc-2018-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	gsoc-2018	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/gsoc-2018__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/gsoc-2018__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 1202 gsoc-2018 track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-gsoc-2018-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-gsoc-2018-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	instruments	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/instruments__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/instruments__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 18154 instruments track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-instruments-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-instruments-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	instruments	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/instruments__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/instruments__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 18154 instruments track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-instruments-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-instruments-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	marine_ik	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/marine_ik__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/marine_ik__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 1341 marine_ik track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-marine_ik-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-marine_ik-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	marine_ik	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/marine_ik__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/marine_ik__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 1341 marine_ik track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-marine_ik-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-marine_ik-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	mesh	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/mesh__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/mesh__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 5528 mesh track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-mesh-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-mesh-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	mesh	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/mesh__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/mesh__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 5528 mesh track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-mesh-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-mesh-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	numbers	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/numbers__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/numbers__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 26645 numbers track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-numbers-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-numbers-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	numbers	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/numbers__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/numbers__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 26645 numbers track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-numbers-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-numbers-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	random	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/random__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/random__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 7836 random track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-random-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-random-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	random	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/random__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/random__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 7836 random track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-random-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-random-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	twitter	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/twitter__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/twitter__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 6334 twitter track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-twitter-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-twitter-track1.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	twitter	track2	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/twitter__track2.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/twitter__track2.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 6334 twitter track2"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-twitter-track2.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-twitter-track2.err
xctrace-time-profiler-primary	xctrace-time-profiler-direct	direct	unicode_basic	track1	/Users/mkbabb/Programming/bbnf-lang/skinny	/tmp/skv12-pin-p1/direct-xctrace/time-profiler/unicode_basic__track1.trace	/tmp/skv12-pin-p1/xctrace/capture_status.tsv	"cd /Users/mkbabb/Programming/bbnf-lang/skinny && xctrace record --template ""Time Profiler"" --output /tmp/skv12-pin-p1/direct-xctrace/time-profiler/unicode_basic__track1.trace --no-prompt --time-limit 2000ms --launch -- /tmp/skv12-pin-profile-target-cf7848b2/release/profile_direct 3815 unicode_basic track1"	status=PASS rc=54 stdout=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-unicode_basic-track1.out stderr=/tmp/skv12-pin-p1/logs/xctrace-time-profiler-primary-direct-unicode_basic-track1.err
